run	V(vout2)
9.400000000000000e+01	3.490693e-05
9.500000000000000e+01	3.495409e-05
9.600000000000000e+01	3.490534e-05
9.700000000000000e+01	3.490222e-05
9.800000000000000e+01	3.488094e-05
9.900000000000000e+01	3.492930e-05
1.000000000000000e+02	3.492341e-05
1.010000000000000e+02	3.493226e-05
1.020000000000000e+02	3.490321e-05
1.030000000000000e+02	3.492974e-05
1.040000000000000e+02	3.491336e-05
1.050000000000000e+02	3.486936e-05
1.060000000000000e+02	3.489616e-05
1.070000000000000e+02	3.494901e-05
1.080000000000000e+02	3.491093e-05
1.090000000000000e+02	3.491842e-05
1.100000000000000e+02	3.486161e-05
1.110000000000000e+02	3.484579e-05
1.120000000000000e+02	3.486876e-05
1.130000000000000e+02	3.488554e-05
1.140000000000000e+02	3.485012e-05
1.150000000000000e+02	3.489947e-05
1.160000000000000e+02	3.494294e-05
1.170000000000000e+02	3.485965e-05
1.180000000000000e+02	3.486658e-05
1.190000000000000e+02	3.492071e-05
1.200000000000000e+02	3.485303e-05
1.210000000000000e+02	3.488778e-05
1.220000000000000e+02	3.486349e-05
1.230000000000000e+02	3.494161e-05
1.240000000000000e+02	3.493344e-05
1.250000000000000e+02	3.484461e-05
1.260000000000000e+02	3.491867e-05
1.270000000000000e+02	3.490417e-05
1.280000000000000e+02	3.491043e-05
1.290000000000000e+02	3.480593e-05
1.300000000000000e+02	3.489468e-05
1.310000000000000e+02	3.489984e-05
1.320000000000000e+02	3.487692e-05
1.330000000000000e+02	3.483899e-05
1.340000000000000e+02	3.485054e-05
1.350000000000000e+02	3.488501e-05
1.360000000000000e+02	3.485168e-05
1.370000000000000e+02	3.491357e-05
1.380000000000000e+02	3.488082e-05
1.390000000000000e+02	3.490964e-05
1.400000000000000e+02	3.492022e-05
1.410000000000000e+02	3.494815e-05
1.420000000000000e+02	3.490886e-05
1.430000000000000e+02	3.491330e-05
1.440000000000000e+02	3.494965e-05
1.450000000000000e+02	3.491540e-05
1.460000000000000e+02	3.494943e-05
1.470000000000000e+02	3.485593e-05
1.480000000000000e+02	3.490991e-05
1.490000000000000e+02	3.493086e-05
1.500000000000000e+02	3.488732e-05
1.510000000000000e+02	3.489076e-05
1.520000000000000e+02	3.490376e-05
1.530000000000000e+02	3.491041e-05
